Time,Traj_X,Traj_Y,Traj_Z
306.155,-1.3447,-0.916434,0
306.16,-1.34467,-0.916482,0
306.165,-1.34463,-0.91653,0
306.17,-1.3446,-0.916579,0
306.175,-1.34457,-0.916627,0
306.18,-1.34453,-0.916675,0
306.185,-1.3445,-0.916723,0
306.19,-1.34447,-0.916771,0
306.195,-1.34444,-0.916819,0
306.2,-1.3444,-0.916867,0
306.205,-1.34437,-0.916915,0
306.21,-1.34434,-0.916963,0
306.215,-1.34431,-0.917012,0
306.22,-1.34427,-0.91706,0
306.225,-1.34424,-0.917108,0
306.23,-1.34421,-0.917156,0
306.235,-1.34418,-0.917204,0
306.24,-1.34414,-0.917252,0
306.245,-1.34411,-0.9173,0
306.25,-1.34408,-0.917348,0
306.255,-1.34404,-0.917396,0
306.26,-1.34401,-0.917445,0
306.265,-1.34398,-0.917493,0
306.27,-1.34395,-0.917541,0
306.275,-1.34391,-0.917589,0
306.28,-1.34388,-0.917637,0
306.285,-1.34385,-0.917685,0
306.29,-1.34382,-0.917733,0
306.295,-1.34378,-0.917781,0
306.3,-1.34375,-0.917829,0
306.305,-1.34372,-0.917877,0
306.31,-1.34368,-0.917925,0
306.315,-1.34365,-0.917973,0
306.32,-1.34362,-0.918022,0
306.325,-1.34359,-0.91807,0
306.33,-1.34355,-0.918118,0
306.335,-1.34352,-0.918166,0
306.34,-1.34349,-0.918214,0
306.345,-1.34346,-0.918262,0
306.35,-1.34342,-0.91831,0
306.355,-1.34339,-0.918358,0
306.36,-1.34336,-0.918406,0
306.365,-1.34332,-0.918454,0
306.37,-1.34329,-0.918502,0
306.375,-1.34326,-0.91855,0
306.38,-1.34323,-0.918598,0
306.385,-1.34319,-0.918646,0
306.39,-1.34316,-0.918694,0
306.395,-1.34313,-0.918742,0
306.4,-1.3431,-0.918791,0
306.405,-1.34306,-0.918839,0
306.41,-1.34303,-0.918887,0
306.415,-1.343,-0.918935,0
306.42,-1.34296,-0.918983,0
306.425,-1.34293,-0.919031,0
306.43,-1.3429,-0.919079,0
306.435,-1.34287,-0.919127,0
306.44,-1.34283,-0.919175,0
306.445,-1.3428,-0.919223,0
306.45,-1.34277,-0.919271,0
306.455,-1.34273,-0.919319,0
306.46,-1.3427,-0.919367,0
306.465,-1.34267,-0.919415,0
306.47,-1.34264,-0.919463,0
306.475,-1.3426,-0.919511,0
306.48,-1.34257,-0.919559,0
306.485,-1.34254,-0.919607,0
306.49,-1.34251,-0.919655,0
306.495,-1.34247,-0.919703,0
306.5,-1.34244,-0.919751,0
306.505,-1.34241,-0.919799,0
306.51,-1.34237,-0.919847,0
306.515,-1.34234,-0.919895,0
306.52,-1.34231,-0.919943,0
306.525,-1.34228,-0.919991,0
306.53,-1.34224,-0.920039,0
306.535,-1.34221,-0.920087,0
306.54,-1.34218,-0.920135,0
306.545,-1.34214,-0.920183,0
306.55,-1.34211,-0.920231,0
306.555,-1.34208,-0.920279,0
306.56,-1.34205,-0.920327,0
306.565,-1.34201,-0.920375,0
306.57,-1.34198,-0.920423,0
306.575,-1.34195,-0.920471,0
306.58,-1.34191,-0.920519,0
306.585,-1.34188,-0.920567,0
306.59,-1.34185,-0.920615,0
306.595,-1.34182,-0.920663,0
306.6,-1.34178,-0.920711,0
306.605,-1.34175,-0.920759,0
306.61,-1.34172,-0.920807,0
306.615,-1.34168,-0.920855,0
306.62,-1.34165,-0.920903,0
306.625,-1.34162,-0.920951,0
306.63,-1.34159,-0.920999,0
306.635,-1.34155,-0.921047,0
306.64,-1.34152,-0.921095,0
306.645,-1.34149,-0.921143,0
306.65,-1.34145,-0.921191,0
306.655,-1.34142,-0.921239,0
306.66,-1.34139,-0.921287,0
306.665,-1.34136,-0.921335,0
306.67,-1.34132,-0.921383,0
306.675,-1.34129,-0.921431,0
306.68,-1.34126,-0.921479,0
306.685,-1.34122,-0.921527,0
306.69,-1.34119,-0.921575,0
306.695,-1.34116,-0.921623,0
306.7,-1.34113,-0.921671,0
306.705,-1.34109,-0.921719,0
306.71,-1.34106,-0.921767,0
306.715,-1.34103,-0.921814,0
306.72,-1.34099,-0.921862,0
306.725,-1.34096,-0.92191,0
306.73,-1.34093,-0.921958,0
306.735,-1.3409,-0.922006,0
306.74,-1.34086,-0.922054,0
306.745,-1.34083,-0.922102,0
306.75,-1.3408,-0.92215,0
306.755,-1.34076,-0.922198,0
306.76,-1.34073,-0.922246,0
306.765,-1.3407,-0.922294,0
306.77,-1.34067,-0.922342,0
306.775,-1.34063,-0.92239,0
306.78,-1.3406,-0.922438,0
306.785,-1.34057,-0.922486,0
306.79,-1.34053,-0.922534,0
306.795,-1.3405,-0.922581,0
306.8,-1.34047,-0.922629,0
306.805,-1.34043,-0.922677,0
306.81,-1.3404,-0.922725,0
306.815,-1.34037,-0.922773,0
306.82,-1.34034,-0.922821,0
306.825,-1.3403,-0.922869,0
306.83,-1.34027,-0.922917,0
306.835,-1.34024,-0.922965,0
306.84,-1.3402,-0.923013,0
306.845,-1.34017,-0.923061,0
306.85,-1.34014,-0.923109,0
306.855,-1.3401,-0.923156,0
306.86,-1.34007,-0.923204,0
306.865,-1.34004,-0.923252,0
306.87,-1.34001,-0.9233,0
306.875,-1.33997,-0.923348,0
306.88,-1.33994,-0.923396,0
306.885,-1.33991,-0.923444,0
306.89,-1.33987,-0.923492,0
306.895,-1.33984,-0.92354,0
306.9,-1.33981,-0.923588,0
306.905,-1.33978,-0.923635,0
306.91,-1.33974,-0.923683,0
306.915,-1.33971,-0.923731,0
306.92,-1.33968,-0.923779,0
306.925,-1.33964,-0.923827,0
306.93,-1.33961,-0.923875,0
306.935,-1.33958,-0.923923,0
306.94,-1.33954,-0.923971,0
306.945,-1.33951,-0.924018,0
306.95,-1.33948,-0.924066,0
306.955,-1.33945,-0.924114,0
306.96,-1.33941,-0.924162,0
306.965,-1.33938,-0.92421,0
306.97,-1.33935,-0.924258,0
306.975,-1.33931,-0.924306,0
306.98,-1.33928,-0.924354,0
306.985,-1.33925,-0.924401,0
306.99,-1.33921,-0.924449,0
306.995,-1.33918,-0.924497,0
307,-1.33915,-0.924545,0
307.005,-1.33911,-0.924593,0
307.01,-1.33908,-0.924641,0
307.015,-1.33905,-0.924689,0
307.02,-1.33902,-0.924736,0
307.025,-1.33898,-0.924784,0
307.03,-1.33895,-0.924832,0
307.035,-1.33892,-0.92488,0
307.04,-1.33888,-0.924928,0
307.045,-1.33885,-0.924976,0
307.05,-1.33882,-0.925024,0
307.055,-1.33878,-0.925071,0
307.06,-1.33875,-0.925119,0
307.065,-1.33872,-0.925167,0
307.07,-1.33869,-0.925215,0
307.075,-1.33865,-0.925263,0
307.08,-1.33862,-0.925311,0
307.085,-1.33859,-0.925358,0
307.09,-1.33855,-0.925406,0
307.095,-1.33852,-0.925454,0
307.1,-1.33849,-0.925502,0
307.105,-1.33845,-0.92555,0
307.11,-1.33842,-0.925598,0
307.115,-1.33839,-0.925645,0
307.12,-1.33835,-0.925693,0
307.125,-1.33832,-0.925741,0
307.13,-1.33829,-0.925789,0
307.135,-1.33826,-0.925837,0
307.14,-1.33822,-0.925884,0
307.145,-1.33819,-0.925932,0
307.15,-1.33816,-0.92598,0
307.155,-1.33812,-0.926028,0
307.16,-1.33809,-0.926076,0
307.165,-1.33806,-0.926124,0
307.17,-1.33802,-0.926171,0
307.175,-1.33799,-0.926219,0
307.18,-1.33796,-0.926267,0
307.185,-1.33792,-0.926315,0
307.19,-1.33789,-0.926363,0
307.195,-1.33786,-0.92641,0
307.2,-1.33782,-0.926458,0
307.205,-1.33779,-0.926506,0
307.21,-1.33776,-0.926554,0
307.215,-1.33773,-0.926602,0
307.22,-1.33769,-0.926649,0
307.225,-1.33766,-0.926697,0
307.23,-1.33763,-0.926745,0
307.235,-1.33759,-0.926793,0
307.24,-1.33756,-0.92684,0
307.245,-1.33753,-0.926888,0
307.25,-1.33749,-0.926936,0
307.255,-1.33746,-0.926984,0
307.26,-1.33743,-0.927032,0
307.265,-1.33739,-0.927079,0
307.27,-1.33736,-0.927127,0
307.275,-1.33733,-0.927175,0
307.28,-1.33729,-0.927223,0
307.285,-1.33726,-0.92727,0
307.29,-1.33723,-0.927318,0
307.295,-1.33719,-0.927366,0
307.3,-1.33716,-0.927414,0
307.305,-1.33713,-0.927462,0
307.31,-1.3371,-0.927509,0
307.315,-1.33706,-0.927557,0
307.32,-1.33703,-0.927605,0
307.325,-1.337,-0.927653,0
307.33,-1.33696,-0.9277,0
307.335,-1.33693,-0.927748,0
307.34,-1.3369,-0.927796,0
307.345,-1.33686,-0.927844,0
307.35,-1.33683,-0.927891,0
307.355,-1.3368,-0.927939,0
307.36,-1.33676,-0.927987,0
307.365,-1.33673,-0.928035,0
307.37,-1.3367,-0.928082,0
307.375,-1.33666,-0.92813,0
307.38,-1.33663,-0.928178,0
307.385,-1.3366,-0.928225,0
307.39,-1.33656,-0.928273,0
307.395,-1.33653,-0.928321,0
307.4,-1.3365,-0.928369,0
307.405,-1.33646,-0.928416,0
307.41,-1.33643,-0.928464,0
307.415,-1.3364,-0.928512,0
307.42,-1.33637,-0.92856,0
307.425,-1.33633,-0.928607,0
307.43,-1.3363,-0.928655,0
307.435,-1.33627,-0.928703,0
307.44,-1.33623,-0.928751,0
307.445,-1.3362,-0.928798,0
307.45,-1.33617,-0.928846,0
307.455,-1.33613,-0.928894,0
307.46,-1.3361,-0.928941,0
307.465,-1.33607,-0.928989,0
307.47,-1.33603,-0.929037,0
307.475,-1.336,-0.929085,0
307.48,-1.33597,-0.929132,0
307.485,-1.33593,-0.92918,0
307.49,-1.3359,-0.929228,0
307.495,-1.33587,-0.929275,0
307.5,-1.33583,-0.929323,0
307.505,-1.3358,-0.929371,0
307.51,-1.33577,-0.929418,0
307.515,-1.33573,-0.929466,0
307.52,-1.3357,-0.929514,0
307.525,-1.33567,-0.929562,0
307.53,-1.33563,-0.929609,0
307.535,-1.3356,-0.929657,0
307.54,-1.33557,-0.929705,0
307.545,-1.33553,-0.929752,0
307.55,-1.3355,-0.9298,0
307.555,-1.33547,-0.929848,0
307.56,-1.33543,-0.929895,0
307.565,-1.3354,-0.929943,0
307.57,-1.33537,-0.929991,0
307.575,-1.33533,-0.930038,0
307.58,-1.3353,-0.930086,0
307.585,-1.33527,-0.930134,0
307.59,-1.33523,-0.930181,0
307.595,-1.3352,-0.930229,0
307.6,-1.33517,-0.930277,0
307.605,-1.33513,-0.930324,0
307.61,-1.3351,-0.930372,0
307.615,-1.33507,-0.93042,0
307.62,-1.33503,-0.930467,0
307.625,-1.335,-0.930515,0
307.63,-1.33497,-0.930563,0
307.635,-1.33493,-0.93061,0
307.64,-1.3349,-0.930658,0
307.645,-1.33487,-0.930706,0
307.65,-1.33483,-0.930753,0
307.655,-1.3348,-0.930801,0
307.66,-1.33477,-0.930849,0
307.665,-1.33473,-0.930896,0
307.67,-1.3347,-0.930944,0
307.675,-1.33467,-0.930992,0
307.68,-1.33463,-0.931039,0
307.685,-1.3346,-0.931087,0
307.69,-1.33457,-0.931134,0
307.695,-1.33453,-0.931182,0
307.7,-1.3345,-0.93123,0
307.705,-1.33447,-0.931277,0
307.71,-1.33443,-0.931325,0
307.715,-1.3344,-0.931373,0
307.72,-1.33437,-0.93142,0
307.725,-1.33433,-0.931468,0
307.73,-1.3343,-0.931516,0
307.735,-1.33427,-0.931563,0
307.74,-1.33423,-0.931611,0
307.745,-1.3342,-0.931658,0
307.75,-1.33417,-0.931706,0
307.755,-1.33413,-0.931754,0
307.76,-1.3341,-0.931801,0
307.765,-1.33407,-0.931849,0
307.77,-1.33403,-0.931897,0
307.775,-1.334,-0.931944,0
307.78,-1.33397,-0.931992,0
307.785,-1.33393,-0.932039,0
307.79,-1.3339,-0.932087,0
307.795,-1.33387,-0.932135,0
307.8,-1.33383,-0.932182,0
307.805,-1.3338,-0.93223,0
307.81,-1.33377,-0.932277,0
307.815,-1.33373,-0.932325,0
307.82,-1.3337,-0.932373,0
307.825,-1.33367,-0.93242,0
307.83,-1.33363,-0.932468,0
307.835,-1.3336,-0.932515,0
307.84,-1.33357,-0.932563,0
307.845,-1.33353,-0.932611,0
307.85,-1.3335,-0.932658,0
307.855,-1.33347,-0.932706,0
307.86,-1.33343,-0.932753,0
307.865,-1.3334,-0.932801,0
307.87,-1.33337,-0.932848,0
307.875,-1.33333,-0.932896,0
307.88,-1.3333,-0.932944,0
307.885,-1.33327,-0.932991,0
307.89,-1.33323,-0.933039,0
307.895,-1.3332,-0.933086,0
307.9,-1.33316,-0.933134,0
307.905,-1.33313,-0.933182,0
307.91,-1.3331,-0.933229,0
307.915,-1.33306,-0.933277,0
307.92,-1.33303,-0.933324,0
307.925,-1.333,-0.933372,0
307.93,-1.33296,-0.933419,0
307.935,-1.33293,-0.933467,0
307.94,-1.3329,-0.933514,0
307.945,-1.33286,-0.933562,0
307.95,-1.33283,-0.93361,0
307.955,-1.3328,-0.933657,0
307.96,-1.33276,-0.933705,0
307.965,-1.33273,-0.933752,0
307.97,-1.3327,-0.9338,0
307.975,-1.33266,-0.933847,0
307.98,-1.33263,-0.933895,0
307.985,-1.3326,-0.933942,0
307.99,-1.33256,-0.93399,0
307.995,-1.33253,-0.934038,0
308,-1.3325,-0.934085,0
308.005,-1.33246,-0.934133,0
308.01,-1.33243,-0.93418,0
308.015,-1.33239,-0.934228,0
308.02,-1.33236,-0.934275,0
308.025,-1.33233,-0.934323,0
308.03,-1.33229,-0.93437,0
308.035,-1.33226,-0.934418,0
308.04,-1.33223,-0.934465,0
308.045,-1.33219,-0.934513,0
308.05,-1.33216,-0.93456,0
308.055,-1.33213,-0.934608,0
308.06,-1.33209,-0.934655,0
308.065,-1.33206,-0.934703,0
308.07,-1.33203,-0.93475,0
308.075,-1.33199,-0.934798,0
308.08,-1.33196,-0.934846,0
308.085,-1.33193,-0.934893,0
308.09,-1.33189,-0.934941,0
308.095,-1.33186,-0.934988,0
308.1,-1.33183,-0.935036,0
308.105,-1.33179,-0.935083,0
308.11,-1.33176,-0.935131,0
308.115,-1.33172,-0.935178,0
308.12,-1.33169,-0.935226,0
308.125,-1.33166,-0.935273,0
308.13,-1.33162,-0.935321,0
308.135,-1.33159,-0.935368,0
308.14,-1.33156,-0.935416,0
308.145,-1.33152,-0.935463,0
308.15,-1.33149,-0.935511,0
308.155,-1.33146,-0.935558,0
308.16,-1.33142,-0.935606,0
308.165,-1.33139,-0.935653,0
308.17,-1.33136,-0.935701,0
308.175,-1.33132,-0.935748,0
308.18,-1.33129,-0.935795,0
308.185,-1.33125,-0.935843,0
308.19,-1.33122,-0.93589,0
308.195,-1.33119,-0.935938,0
308.2,-1.33115,-0.935985,0
308.205,-1.33112,-0.936033,0
308.21,-1.33109,-0.93608,0
308.215,-1.33105,-0.936128,0
308.22,-1.33102,-0.936175,0
308.225,-1.33099,-0.936223,0
308.23,-1.33095,-0.93627,0
308.235,-1.33092,-0.936318,0
308.24,-1.33089,-0.936365,0
308.245,-1.33085,-0.936413,0
308.25,-1.33082,-0.93646,0
308.255,-1.33078,-0.936508,0
308.26,-1.33075,-0.936555,0
308.265,-1.33072,-0.936602,0
308.27,-1.33068,-0.93665,0
308.275,-1.33065,-0.936697,0
308.28,-1.33062,-0.936745,0
308.285,-1.33058,-0.936792,0
308.29,-1.33055,-0.93684,0
308.295,-1.33052,-0.936887,0
308.3,-1.33048,-0.936935,0
308.305,-1.33045,-0.936982,0
308.31,-1.33041,-0.937029,0
308.315,-1.33038,-0.937077,0
308.32,-1.33035,-0.937124,0
308.325,-1.33031,-0.937172,0
308.33,-1.33028,-0.937219,0
308.335,-1.33025,-0.937267,0
308.34,-1.33021,-0.937314,0
308.345,-1.33018,-0.937362,0
308.35,-1.33015,-0.937409,0
308.355,-1.33011,-0.937456,0
308.36,-1.33008,-0.937504,0
308.365,-1.33004,-0.937551,0
308.37,-1.33001,-0.937599,0
308.375,-1.32998,-0.937646,0
308.38,-1.32994,-0.937693,0
308.385,-1.32991,-0.937741,0
308.39,-1.32988,-0.937788,0
308.395,-1.32984,-0.937836,0
308.4,-1.32981,-0.937883,0
308.405,-1.32978,-0.937931,0
308.41,-1.32974,-0.937978,0
308.415,-1.32971,-0.938025,0
308.42,-1.32967,-0.938073,0
308.425,-1.32964,-0.93812,0
308.43,-1.32961,-0.938168,0
308.435,-1.32957,-0.938215,0
308.44,-1.32954,-0.938262,0
308.445,-1.32951,-0.93831,0
308.45,-1.32947,-0.938357,0
308.455,-1.32944,-0.938405,0
308.46,-1.3294,-0.938452,0
308.465,-1.32937,-0.938499,0
308.47,-1.32934,-0.938547,0
308.475,-1.3293,-0.938594,0
308.48,-1.32927,-0.938642,0
308.485,-1.32924,-0.938689,0
308.49,-1.3292,-0.938736,0
308.495,-1.32917,-0.938784,0
308.5,-1.32913,-0.938831,0
308.505,-1.3291,-0.938878,0
308.51,-1.32907,-0.938926,0
308.515,-1.32903,-0.938973,0
308.52,-1.329,-0.939021,0
308.525,-1.32897,-0.939068,0
308.53,-1.32893,-0.939115,0
308.535,-1.3289,-0.939163,0
308.54,-1.32886,-0.93921,0
308.545,-1.32883,-0.939257,0
308.55,-1.3288,-0.939305,0
308.555,-1.32876,-0.939352,0
308.56,-1.32873,-0.9394,0
308.565,-1.3287,-0.939447,0
308.57,-1.32866,-0.939494,0
308.575,-1.32863,-0.939542,0
308.58,-1.32859,-0.939589,0
308.585,-1.32856,-0.939636,0
308.59,-1.32853,-0.939684,0
308.595,-1.32849,-0.939731,0
308.6,-1.32846,-0.939778,0
308.605,-1.32843,-0.939826,0
308.61,-1.32839,-0.939873,0
308.615,-1.32836,-0.93992,0
308.62,-1.32832,-0.939968,0
308.625,-1.32829,-0.940015,0
308.63,-1.32826,-0.940062,0
308.635,-1.32822,-0.94011,0
308.64,-1.32819,-0.940157,0
308.645,-1.32816,-0.940204,0
308.65,-1.32812,-0.940252,0
308.655,-1.32809,-0.940299,0
308.66,-1.32805,-0.940346,0
308.665,-1.32802,-0.940394,0
308.67,-1.32799,-0.940441,0
308.675,-1.32795,-0.940488,0
308.68,-1.32792,-0.940536,0
308.685,-1.32789,-0.940583,0
308.69,-1.32785,-0.94063,0
308.695,-1.32782,-0.940678,0
308.7,-1.32778,-0.940725,0
308.705,-1.32775,-0.940772,0
308.71,-1.32772,-0.94082,0
308.715,-1.32768,-0.940867,0
308.72,-1.32765,-0.940914,0
308.725,-1.32762,-0.940962,0
308.73,-1.32758,-0.941009,0
308.735,-1.32755,-0.941056,0
308.74,-1.32751,-0.941103,0
308.745,-1.32748,-0.941151,0
308.75,-1.32745,-0.941198,0
308.755,-1.32741,-0.941245,0
308.76,-1.32738,-0.941293,0
308.765,-1.32734,-0.94134,0
308.77,-1.32731,-0.941387,0
308.775,-1.32728,-0.941434,0
308.78,-1.32724,-0.941482,0
308.785,-1.32721,-0.941529,0
308.79,-1.32718,-0.941576,0
308.795,-1.32714,-0.941624,0
308.8,-1.32711,-0.941671,0
308.805,-1.32707,-0.941718,0
308.81,-1.32704,-0.941765,0
308.815,-1.32701,-0.941813,0
308.82,-1.32697,-0.94186,0
308.825,-1.32694,-0.941907,0
308.83,-1.3269,-0.941955,0
308.835,-1.32687,-0.942002,0
308.84,-1.32684,-0.942049,0
308.845,-1.3268,-0.942096,0
308.85,-1.32677,-0.942144,0
308.855,-1.32673,-0.942191,0
308.86,-1.3267,-0.942238,0
308.865,-1.32667,-0.942285,0
308.87,-1.32663,-0.942333,0
308.875,-1.3266,-0.94238,0
308.88,-1.32657,-0.942427,0
308.885,-1.32653,-0.942475,0
308.89,-1.3265,-0.942522,0
308.895,-1.32646,-0.942569,0
308.9,-1.32643,-0.942616,0
308.905,-1.3264,-0.942664,0
308.91,-1.32636,-0.942711,0
308.915,-1.32633,-0.942758,0
308.92,-1.32629,-0.942805,0
308.925,-1.32626,-0.942852,0
308.93,-1.32623,-0.9429,0
308.935,-1.32619,-0.942947,0
308.94,-1.32616,-0.942994,0
308.945,-1.32612,-0.943041,0
308.95,-1.32609,-0.943089,0
308.955,-1.32606,-0.943136,0
308.96,-1.32602,-0.943183,0
308.965,-1.32599,-0.94323,0
308.97,-1.32596,-0.943278,0
308.975,-1.32592,-0.943325,0
308.98,-1.32589,-0.943372,0
308.985,-1.32585,-0.943419,0
308.99,-1.32582,-0.943467,0
308.995,-1.32579,-0.943514,0
309,-1.32575,-0.943561,0
309.005,-1.32572,-0.943608,0
309.01,-1.32568,-0.943655,0
309.015,-1.32565,-0.943703,0
309.02,-1.32562,-0.94375,0
309.025,-1.32558,-0.943797,0
309.03,-1.32555,-0.943844,0
309.035,-1.32551,-0.943891,0
309.04,-1.32548,-0.943939,0
309.045,-1.32545,-0.943986,0
309.05,-1.32541,-0.944033,0
309.055,-1.32538,-0.94408,0
309.06,-1.32534,-0.944127,0
309.065,-1.32531,-0.944175,0
309.07,-1.32528,-0.944222,0
309.075,-1.32524,-0.944269,0
309.08,-1.32521,-0.944316,0
309.085,-1.32517,-0.944363,0
309.09,-1.32514,-0.944411,0
309.095,-1.32511,-0.944458,0
309.1,-1.32507,-0.944505,0
309.105,-1.32504,-0.944552,0
309.11,-1.325,-0.944599,0
309.115,-1.32497,-0.944647,0
309.12,-1.32494,-0.944694,0
309.125,-1.3249,-0.944741,0
309.13,-1.32487,-0.944788,0
309.135,-1.32483,-0.944835,0
309.14,-1.3248,-0.944882,0
309.145,-1.32477,-0.94493,0
309.15,-1.32473,-0.944977,0
309.155,-1.3247,-0.945024,0
309.16,-1.32466,-0.945071,0
309.165,-1.32463,-0.945118,0
309.17,-1.3246,-0.945165,0
309.175,-1.32456,-0.945213,0
309.18,-1.32453,-0.94526,0
309.185,-1.32449,-0.945307,0
309.19,-1.32446,-0.945354,0
309.195,-1.32443,-0.945401,0
309.2,-1.32439,-0.945448,0
309.205,-1.32436,-0.945496,0
309.21,-1.32432,-0.945543,0
309.215,-1.32429,-0.94559,0
309.22,-1.32426,-0.945637,0
309.225,-1.32422,-0.945684,0
309.23,-1.32419,-0.945731,0
309.235,-1.32415,-0.945778,0
309.24,-1.32412,-0.945826,0
309.245,-1.32409,-0.945873,0
309.25,-1.32405,-0.94592,0
309.255,-1.32402,-0.945967,0
309.26,-1.32398,-0.946014,0
309.265,-1.32395,-0.946061,0
309.27,-1.32391,-0.946108,0
309.275,-1.32388,-0.946155,0
309.28,-1.32385,-0.946203,0
309.285,-1.32381,-0.94625,0
309.29,-1.32378,-0.946297,0
309.295,-1.32374,-0.946344,0
309.3,-1.32371,-0.946391,0
309.305,-1.32368,-0.946438,0
309.31,-1.32364,-0.946485,0
309.315,-1.32361,-0.946532,0
309.32,-1.32357,-0.94658,0
309.325,-1.32354,-0.946627,0
309.33,-1.32351,-0.946674,0
309.335,-1.32347,-0.946721,0
309.34,-1.32344,-0.946768,0
309.345,-1.3234,-0.946815,0
309.35,-1.32337,-0.946862,0
309.355,-1.32334,-0.946909,0
309.36,-1.3233,-0.946956,0
309.365,-1.32327,-0.947004,0
309.37,-1.32323,-0.947051,0
309.375,-1.3232,-0.947098,0
309.38,-1.32316,-0.947145,0
309.385,-1.32313,-0.947192,0
309.39,-1.3231,-0.947239,0
309.395,-1.32306,-0.947286,0
309.4,-1.32303,-0.947333,0
309.405,-1.32299,-0.94738,0
309.41,-1.32296,-0.947427,0
309.415,-1.32293,-0.947474,0
309.42,-1.32289,-0.947522,0
309.425,-1.32286,-0.947569,0
309.43,-1.32282,-0.947616,0
309.435,-1.32279,-0.947663,0
309.44,-1.32276,-0.94771,0
309.445,-1.32272,-0.947757,0
309.45,-1.32269,-0.947804,0
309.455,-1.32265,-0.947851,0
309.46,-1.32262,-0.947898,0
309.465,-1.32258,-0.947945,0
309.47,-1.32255,-0.947992,0
309.475,-1.32252,-0.948039,0
309.48,-1.32248,-0.948086,0
309.485,-1.32245,-0.948133,0
309.49,-1.32241,-0.948181,0
309.495,-1.32238,-0.948228,0
309.5,-1.32235,-0.948275,0
309.505,-1.32231,-0.948322,0
309.51,-1.32228,-0.948369,0
309.515,-1.32224,-0.948416,0
309.52,-1.32221,-0.948463,0
309.525,-1.32217,-0.94851,0
309.53,-1.32214,-0.948557,0
309.535,-1.32211,-0.948604,0
309.54,-1.32207,-0.948651,0
309.545,-1.32204,-0.948698,0
309.55,-1.322,-0.948745,0
309.555,-1.32197,-0.948792,0
309.56,-1.32193,-0.948839,0
309.565,-1.3219,-0.948886,0
309.57,-1.32187,-0.948933,0
309.575,-1.32183,-0.94898,0
309.58,-1.3218,-0.949027,0
309.585,-1.32176,-0.949074,0
309.59,-1.32173,-0.949121,0
309.595,-1.3217,-0.949168,0
309.6,-1.32166,-0.949215,0
309.605,-1.32163,-0.949262,0
309.61,-1.32159,-0.949309,0
309.615,-1.32156,-0.949356,0
309.62,-1.32152,-0.949403,0
309.625,-1.32149,-0.949451,0
309.63,-1.32146,-0.949498,0
309.635,-1.32142,-0.949545,0
309.64,-1.32139,-0.949592,0
309.645,-1.32135,-0.949639,0
309.65,-1.32132,-0.949686,0
309.655,-1.32128,-0.949733,0
309.66,-1.32125,-0.94978,0
309.665,-1.32122,-0.949827,0
309.67,-1.32118,-0.949874,0
309.675,-1.32115,-0.949921,0
309.68,-1.32111,-0.949968,0
309.685,-1.32108,-0.950015,0
309.69,-1.32104,-0.950062,0
309.695,-1.32101,-0.950109,0
309.7,-1.32098,-0.950156,0
309.705,-1.32094,-0.950203,0
309.71,-1.32091,-0.95025,0
309.715,-1.32087,-0.950297,0
309.72,-1.32084,-0.950343,0
309.725,-1.3208,-0.95039,0
309.73,-1.32077,-0.950437,0
309.735,-1.32074,-0.950484,0
309.74,-1.3207,-0.950531,0
309.745,-1.32067,-0.950578,0
309.75,-1.32063,-0.950625,0
309.755,-1.3206,-0.950672,0
309.76,-1.32056,-0.950719,0
309.765,-1.32053,-0.950766,0
309.77,-1.3205,-0.950813,0
309.775,-1.32046,-0.95086,0
309.78,-1.32043,-0.950907,0
309.785,-1.32039,-0.950954,0
309.79,-1.32036,-0.951001,0
309.795,-1.32032,-0.951048,0
309.8,-1.32029,-0.951095,0
309.805,-1.32026,-0.951142,0
309.81,-1.32022,-0.951189,0
309.815,-1.32019,-0.951236,0
309.82,-1.32015,-0.951283,0
309.825,-1.32012,-0.95133,0
309.83,-1.32008,-0.951377,0
309.835,-1.32005,-0.951424,0
309.84,-1.32002,-0.951471,0
309.845,-1.31998,-0.951518,0
309.85,-1.31995,-0.951565,0
309.855,-1.31991,-0.951611,0
309.86,-1.31988,-0.951658,0
309.865,-1.31984,-0.951705,0
309.87,-1.31981,-0.951752,0
309.875,-1.31978,-0.951799,0
309.88,-1.31974,-0.951846,0
309.885,-1.31971,-0.951893,0
309.89,-1.31967,-0.95194,0
309.895,-1.31964,-0.951987,0
309.9,-1.3196,-0.952034,0
309.905,-1.31957,-0.952081,0
309.91,-1.31954,-0.952128,0
309.915,-1.3195,-0.952175,0
309.92,-1.31947,-0.952222,0
309.925,-1.31943,-0.952268,0
309.93,-1.3194,-0.952315,0
309.935,-1.31936,-0.952362,0
309.94,-1.31933,-0.952409,0
309.945,-1.31929,-0.952456,0
309.95,-1.31926,-0.952503,0
309.955,-1.31923,-0.95255,0
309.96,-1.31919,-0.952597,0
309.965,-1.31916,-0.952644,0
309.97,-1.31912,-0.952691,0
309.975,-1.31909,-0.952738,0
309.98,-1.31905,-0.952784,0
309.985,-1.31902,-0.952831,0
309.99,-1.31899,-0.952878,0
309.995,-1.31895,-0.952925,0
310,-1.31892,-0.952972,0
310.005,-1.31888,-0.953019,0
310.01,-1.31885,-0.953066,0
310.015,-1.31881,-0.953113,0
310.02,-1.31878,-0.95316,0
310.025,-1.31874,-0.953206,0
310.03,-1.31871,-0.953253,0
310.035,-1.31868,-0.9533,0
