Time,Rocket_X,Rocket_Y,Rocket_Z
567.2,-208.953,-342.021,0
567.3,-208.998,-342.095,0
567.4,-209.044,-342.17,0
567.5,-209.089,-342.244,0
567.6,-209.134,-342.318,0
567.7,-209.179,-342.392,0
567.8,-209.225,-342.466,0
567.9,-209.27,-342.54,0
568,-209.315,-342.615,0
568.1,-209.361,-342.689,0
568.2,-209.406,-342.763,0
568.3,-209.451,-342.837,0
568.4,-209.497,-342.911,0
568.5,-209.542,-342.985,0
568.6,-209.587,-343.06,0
568.7,-209.633,-343.134,0
568.8,-209.678,-343.208,0
568.9,-209.723,-343.282,0
569,-209.769,-343.356,0
569.1,-209.814,-343.431,0
569.2,-209.859,-343.505,0
569.3,-209.905,-343.579,0
569.4,-209.95,-343.653,0
569.5,-209.995,-343.727,0
569.6,-210.04,-343.801,0
569.7,-210.086,-343.876,0
569.8,-210.131,-343.95,0
569.9,-210.176,-344.024,0
570,-210.222,-344.098,0
570.1,-210.267,-344.172,0
570.2,-210.312,-344.246,0
570.3,-210.358,-344.321,0
570.4,-210.403,-344.395,0
570.5,-210.448,-344.469,0
570.6,-210.494,-344.543,0
570.7,-210.539,-344.617,0
570.8,-210.584,-344.692,0
570.9,-210.63,-344.766,0
571,-210.675,-344.84,0
571.1,-210.72,-344.914,0
571.2,-210.766,-344.988,0
571.3,-210.811,-345.062,0
571.4,-210.856,-345.137,0
571.5,-210.901,-345.211,0
571.6,-210.947,-345.285,0
571.7,-210.992,-345.359,0
571.8,-211.037,-345.433,0
571.9,-211.083,-345.507,0
572,-211.128,-345.582,0
572.1,-211.173,-345.656,0
572.2,-211.219,-345.73,0
572.3,-211.264,-345.804,0
572.4,-211.309,-345.878,0
572.5,-211.355,-345.953,0
572.6,-211.4,-346.027,0
572.7,-211.445,-346.101,0
572.8,-211.491,-346.175,0
572.9,-211.536,-346.249,0
573,-211.581,-346.323,0
573.1,-211.627,-346.398,0
573.2,-211.672,-346.472,0
573.3,-211.717,-346.546,0
573.4,-211.763,-346.62,0
573.5,-211.808,-346.694,0
573.6,-211.853,-346.768,0
573.7,-211.898,-346.843,0
573.8,-211.944,-346.917,0
573.9,-211.989,-346.991,0
574,-212.034,-347.065,0
574.1,-212.08,-347.139,0
574.2,-212.125,-347.214,0
574.3,-212.17,-347.288,0
574.4,-212.216,-347.362,0
574.5,-212.261,-347.436,0
574.6,-212.306,-347.51,0
574.7,-212.352,-347.584,0
574.8,-212.397,-347.659,0
574.9,-212.442,-347.733,0
575,-212.488,-347.807,0
575.1,-212.533,-347.881,0
575.2,-212.578,-347.955,0
575.3,-212.624,-348.029,0
575.4,-212.669,-348.104,0
575.5,-212.714,-348.178,0
575.6,-212.759,-348.252,0
575.7,-212.805,-348.326,0
575.8,-212.85,-348.4,0
575.9,-212.895,-348.474,0
576,-212.941,-348.549,0
576.1,-212.986,-348.623,0
576.2,-213.031,-348.697,0
576.3,-213.077,-348.771,0
576.4,-213.122,-348.845,0
576.5,-213.167,-348.92,0
576.6,-213.213,-348.994,0
576.7,-213.258,-349.068,0
576.8,-213.303,-349.142,0
576.9,-213.349,-349.216,0
577,-213.394,-349.29,0
577.1,-213.439,-349.365,0
577.2,-213.485,-349.439,0
577.3,-213.53,-349.513,0
577.4,-213.575,-349.587,0
577.5,-213.62,-349.661,0
577.6,-213.666,-349.735,0
577.7,-213.711,-349.81,0
577.8,-213.756,-349.884,0
577.9,-213.802,-349.958,0
578,-213.847,-350.032,0
578.1,-213.892,-350.106,0
578.2,-213.938,-350.181,0
578.3,-213.983,-350.255,0
578.4,-214.028,-350.329,0
578.5,-214.074,-350.403,0
578.6,-214.119,-350.477,0
578.7,-214.164,-350.551,0
578.8,-214.21,-350.626,0
578.9,-214.255,-350.7,0
579,-214.3,-350.774,0
579.1,-214.346,-350.848,0
579.2,-214.391,-350.922,0
579.3,-214.436,-350.996,0
579.4,-214.481,-351.071,0
579.5,-214.527,-351.145,0
579.6,-214.572,-351.219,0
579.7,-214.617,-351.293,0
579.8,-214.663,-351.367,0
579.9,-214.708,-351.442,0
580,-214.753,-351.516,0
580.1,-214.799,-351.59,0
580.2,-214.844,-351.664,0
580.3,-214.889,-351.738,0
580.4,-214.935,-351.812,0
580.5,-214.98,-351.887,0
580.6,-215.025,-351.961,0
580.7,-215.071,-352.035,0
580.8,-215.116,-352.109,0
580.9,-215.161,-352.183,0
581,-215.207,-352.257,0
581.1,-215.252,-352.332,0
581.2,-215.297,-352.406,0
581.3,-215.342,-352.48,0
581.4,-215.388,-352.554,0
581.5,-215.433,-352.628,0
581.6,-215.478,-352.703,0
581.7,-215.524,-352.777,0
581.8,-215.569,-352.851,0
581.9,-215.614,-352.925,0
582,-215.66,-352.999,0
582.1,-215.705,-353.073,0
582.2,-215.75,-353.148,0
582.3,-215.796,-353.222,0
582.4,-215.841,-353.296,0
582.5,-215.886,-353.37,0
582.6,-215.932,-353.444,0
582.7,-215.977,-353.518,0
582.8,-216.022,-353.593,0
582.9,-216.068,-353.667,0
583,-216.113,-353.741,0
583.1,-216.158,-353.815,0
583.2,-216.203,-353.889,0
583.3,-216.249,-353.963,0
583.4,-216.294,-354.038,0
583.5,-216.339,-354.112,0
583.6,-216.385,-354.186,0
583.7,-216.43,-354.26,0
583.8,-216.475,-354.334,0
583.9,-216.521,-354.409,0
584,-216.566,-354.483,0
584.1,-216.611,-354.557,0
584.2,-216.657,-354.631,0
584.3,-216.702,-354.705,0
584.4,-216.747,-354.779,0
584.5,-216.793,-354.854,0
584.6,-216.838,-354.928,0
584.7,-216.883,-355.002,0
584.8,-216.929,-355.076,0
584.9,-216.974,-355.15,0
585,-217.019,-355.224,0
585.1,-217.065,-355.299,0
585.2,-217.11,-355.373,0
585.3,-217.155,-355.447,0
585.4,-217.2,-355.521,0
585.5,-217.246,-355.595,0
585.6,-217.291,-355.67,0
585.7,-217.336,-355.744,0
585.8,-217.382,-355.818,0
585.9,-217.427,-355.892,0
586,-217.472,-355.966,0
586.1,-217.518,-356.04,0
586.2,-217.563,-356.115,0
586.3,-217.608,-356.189,0
586.4,-217.654,-356.263,0
586.5,-217.699,-356.337,0
586.6,-217.744,-356.411,0
586.7,-217.79,-356.485,0
586.8,-217.835,-356.56,0
586.9,-217.88,-356.634,0
587,-217.926,-356.708,0
587.1,-217.971,-356.782,0
587.2,-218.016,-356.856,0
587.3,-218.061,-356.931,0
587.4,-218.107,-357.005,0
587.5,-218.152,-357.079,0
587.6,-218.197,-357.153,0
587.7,-218.243,-357.227,0
587.8,-218.288,-357.301,0
587.9,-218.333,-357.376,0
588,-218.379,-357.45,0
588.1,-218.424,-357.524,0
588.2,-218.469,-357.598,0
588.3,-218.515,-357.672,0
588.4,-218.56,-357.746,0
588.5,-218.605,-357.821,0
588.6,-218.651,-357.895,0
588.7,-218.696,-357.969,0
588.8,-218.741,-358.043,0
588.9,-218.787,-358.117,0
589,-218.832,-358.191,0
589.1,-218.877,-358.266,0
589.2,-218.922,-358.34,0
589.3,-218.968,-358.414,0
589.4,-219.013,-358.488,0
589.5,-219.058,-358.562,0
589.6,-219.104,-358.637,0
589.7,-219.149,-358.711,0
589.8,-219.194,-358.785,0
589.9,-219.24,-358.859,0
590,-219.285,-358.933,0
590.1,-219.33,-359.007,0
590.2,-219.376,-359.082,0
590.3,-219.421,-359.156,0
590.4,-219.466,-359.23,0
590.5,-219.512,-359.304,0
590.6,-219.557,-359.378,0
590.7,-219.602,-359.452,0
590.8,-219.648,-359.527,0
590.9,-219.693,-359.601,0
591,-219.738,-359.675,0
591.1,-219.783,-359.749,0
591.2,-219.829,-359.823,0
591.3,-219.874,-359.898,0
591.4,-219.919,-359.972,0
591.5,-219.965,-360.046,0
591.6,-220.01,-360.12,0
591.7,-220.055,-360.194,0
591.8,-220.101,-360.268,0
591.9,-220.146,-360.343,0
592,-220.191,-360.417,0
592.1,-220.237,-360.491,0
592.2,-220.282,-360.565,0
592.3,-220.327,-360.639,0
592.4,-220.373,-360.713,0
592.5,-220.418,-360.788,0
592.6,-220.463,-360.862,0
592.7,-220.509,-360.936,0
592.8,-220.554,-361.01,0
592.9,-220.599,-361.084,0
593,-220.644,-361.159,0
593.1,-220.69,-361.233,0
593.2,-220.735,-361.307,0
593.3,-220.78,-361.381,0
593.4,-220.826,-361.455,0
593.5,-220.871,-361.529,0
593.6,-220.916,-361.604,0
593.7,-220.962,-361.678,0
593.8,-221.007,-361.752,0
593.9,-221.052,-361.826,0
594,-221.098,-361.9,0
594.1,-221.143,-361.974,0
594.2,-221.188,-362.049,0
594.3,-221.234,-362.123,0
594.4,-221.279,-362.197,0
594.5,-221.324,-362.271,0
594.6,-221.37,-362.345,0
594.7,-221.415,-362.42,0
594.8,-221.46,-362.494,0
594.9,-221.505,-362.568,0
595,-221.551,-362.642,0
595.1,-221.596,-362.716,0
595.2,-221.641,-362.79,0
595.3,-221.687,-362.865,0
595.4,-221.732,-362.939,0
595.5,-221.777,-363.013,0
595.6,-221.823,-363.087,0
595.7,-221.868,-363.161,0
595.8,-221.913,-363.235,0
595.9,-221.959,-363.31,0
596,-222.004,-363.384,0
596.1,-222.049,-363.458,0
596.2,-222.095,-363.532,0
596.3,-222.14,-363.606,0
596.4,-222.185,-363.68,0
596.5,-222.231,-363.755,0
596.6,-222.276,-363.829,0
596.7,-222.321,-363.903,0
596.8,-222.367,-363.977,0
596.9,-222.412,-364.051,0
597,-222.457,-364.126,0
597.1,-222.502,-364.2,0
597.2,-222.548,-364.274,0
597.3,-222.593,-364.348,0
597.4,-222.638,-364.422,0
597.5,-222.684,-364.496,0
597.6,-222.729,-364.571,0
597.7,-222.774,-364.645,0
597.8,-222.82,-364.719,0
597.9,-222.865,-364.793,0
598,-222.91,-364.867,0
598.1,-222.956,-364.941,0
598.2,-223.001,-365.016,0
598.3,-223.046,-365.09,0
598.4,-223.092,-365.164,0
598.5,-223.137,-365.238,0
598.6,-223.182,-365.312,0
598.7,-223.228,-365.387,0
598.8,-223.273,-365.461,0
598.9,-223.318,-365.535,0
599,-223.363,-365.609,0
599.1,-223.409,-365.683,0
599.2,-223.454,-365.757,0
599.3,-223.499,-365.832,0
599.4,-223.545,-365.906,0
599.5,-223.59,-365.98,0
599.6,-223.635,-366.054,0
599.7,-223.681,-366.128,0
599.8,-223.726,-366.202,0
599.9,-223.771,-366.277,0
600,-223.817,-366.351,0
600.1,-223.862,-366.425,0
600.2,-223.907,-366.499,0
600.3,-223.953,-366.573,0
600.4,-223.998,-366.648,0
600.5,-224.043,-366.722,0
600.6,-224.089,-366.796,0
600.7,-224.134,-366.87,0
600.8,-224.179,-366.944,0
600.9,-224.224,-367.018,0
601,-224.27,-367.093,0
601.1,-224.315,-367.167,0
601.2,-224.36,-367.241,0
601.3,-224.406,-367.315,0
601.4,-224.451,-367.389,0
601.5,-224.496,-367.463,0
601.6,-224.542,-367.538,0
601.7,-224.587,-367.612,0
601.8,-224.632,-367.686,0
601.9,-224.678,-367.76,0
602,-224.723,-367.834,0
602.1,-224.768,-367.909,0
602.2,-224.814,-367.983,0
602.3,-224.859,-368.057,0
602.4,-224.904,-368.131,0
602.5,-224.95,-368.205,0
602.6,-224.995,-368.279,0
602.7,-225.04,-368.354,0
602.8,-225.085,-368.428,0
602.9,-225.131,-368.502,0
603,-225.176,-368.576,0
603.1,-225.221,-368.65,0
603.2,-225.267,-368.724,0
603.3,-225.312,-368.799,0
603.4,-225.357,-368.873,0
603.5,-225.403,-368.947,0
603.6,-225.448,-369.021,0
603.7,-225.493,-369.095,0
603.8,-225.539,-369.169,0
603.9,-225.584,-369.244,0
604,-225.629,-369.318,0
604.1,-225.675,-369.392,0
604.2,-225.72,-369.466,0
604.3,-225.765,-369.54,0
604.4,-225.811,-369.615,0
604.5,-225.856,-369.689,0
604.6,-225.901,-369.763,0
604.7,-225.946,-369.837,0
604.8,-225.992,-369.911,0
604.9,-226.037,-369.985,0
605,-226.082,-370.06,0
605.1,-226.128,-370.134,0
605.2,-226.173,-370.208,0
605.3,-226.218,-370.282,0
605.4,-226.264,-370.356,0
605.5,-226.309,-370.43,0
605.6,-226.354,-370.505,0
605.7,-226.4,-370.579,0
605.8,-226.445,-370.653,0
605.9,-226.49,-370.727,0
606,-226.536,-370.801,0
606.1,-226.581,-370.876,0
606.2,-226.626,-370.95,0
606.3,-226.672,-371.024,0
606.4,-226.717,-371.098,0
606.5,-226.762,-371.172,0
606.6,-226.807,-371.246,0
606.7,-226.853,-371.321,0
606.8,-226.898,-371.395,0
606.9,-226.943,-371.469,0
607,-226.989,-371.543,0
607.1,-227.034,-371.617,0
607.2,-227.079,-371.691,0
607.3,-227.125,-371.766,0
607.4,-227.17,-371.84,0
607.5,-227.215,-371.914,0
607.6,-227.261,-371.988,0
607.7,-227.306,-372.062,0
607.8,-227.351,-372.137,0
607.9,-227.397,-372.211,0
608,-227.442,-372.285,0
608.1,-227.487,-372.359,0
608.2,-227.533,-372.433,0
608.3,-227.578,-372.507,0
608.4,-227.623,-372.582,0
608.5,-227.668,-372.656,0
608.6,-227.714,-372.73,0
608.7,-227.759,-372.804,0
608.8,-227.804,-372.878,0
608.9,-227.85,-372.952,0
609,-227.895,-373.027,0
609.1,-227.94,-373.101,0
609.2,-227.986,-373.175,0
609.3,-228.031,-373.249,0
609.4,-228.076,-373.323,0
609.5,-228.122,-373.398,0
609.6,-228.167,-373.472,0
609.7,-228.212,-373.546,0
609.8,-228.258,-373.62,0
609.9,-228.303,-373.694,0
610,-228.348,-373.768,0
610.1,-228.394,-373.843,0
610.2,-228.439,-373.917,0
610.3,-228.484,-373.991,0
610.4,-228.53,-374.065,0
610.5,-228.575,-374.139,0
610.6,-228.62,-374.213,0
610.7,-228.665,-374.288,0
610.8,-228.711,-374.362,0
610.9,-228.756,-374.436,0
611,-228.801,-374.51,0
611.1,-228.847,-374.584,0
611.2,-228.892,-374.658,0
611.3,-228.937,-374.733,0
611.4,-228.983,-374.807,0
611.5,-229.028,-374.881,0
611.6,-229.073,-374.955,0
611.7,-229.119,-375.029,0
611.8,-229.164,-375.104,0
611.9,-229.209,-375.178,0
612,-229.255,-375.252,0
612.1,-229.3,-375.326,0
612.2,-229.345,-375.4,0
612.3,-229.391,-375.474,0
612.4,-229.436,-375.549,0
612.5,-229.481,-375.623,0
612.6,-229.526,-375.697,0
612.7,-229.572,-375.771,0
612.8,-229.617,-375.845,0
612.9,-229.662,-375.919,0
613,-229.708,-375.994,0
613.1,-229.753,-376.068,0
613.2,-229.798,-376.142,0
613.3,-229.844,-376.216,0
613.4,-229.889,-376.29,0
613.5,-229.934,-376.365,0
613.6,-229.98,-376.439,0
613.7,-230.025,-376.513,0
613.8,-230.07,-376.587,0
613.9,-230.116,-376.661,0
614,-230.161,-376.735,0
614.1,-230.206,-376.81,0
614.2,-230.252,-376.884,0
614.3,-230.297,-376.958,0
614.4,-230.342,-377.032,0
614.5,-230.387,-377.106,0
614.6,-230.433,-377.18,0
614.7,-230.478,-377.255,0
614.8,-230.523,-377.329,0
614.9,-230.569,-377.403,0
615,-230.614,-377.477,0
615.1,-230.659,-377.551,0
615.2,-230.705,-377.626,0
615.3,-230.75,-377.7,0
615.4,-230.795,-377.774,0
615.5,-230.841,-377.848,0
615.6,-230.886,-377.922,0
615.7,-230.931,-377.996,0
615.8,-230.977,-378.071,0
615.9,-231.022,-378.145,0
616,-231.067,-378.219,0
616.1,-231.113,-378.293,0
616.2,-231.158,-378.367,0
616.3,-231.203,-378.441,0
616.4,-231.248,-378.516,0
616.5,-231.294,-378.59,0
616.6,-231.339,-378.664,0
616.7,-231.384,-378.738,0
616.8,-231.43,-378.812,0
616.9,-231.475,-378.887,0
617,-231.52,-378.961,0
617.1,-231.566,-379.035,0
617.2,-231.611,-379.109,0
617.3,-231.656,-379.183,0
617.4,-231.702,-379.257,0
617.5,-231.747,-379.332,0
617.6,-231.792,-379.406,0
617.7,-231.838,-379.48,0
617.8,-231.883,-379.554,0
617.9,-231.928,-379.628,0
618,-231.974,-379.702,0
618.1,-232.019,-379.777,0
618.2,-232.064,-379.851,0
618.3,-232.109,-379.925,0
618.4,-232.155,-379.999,0
618.5,-232.2,-380.073,0
618.6,-232.245,-380.147,0
618.7,-232.291,-380.222,0
618.8,-232.336,-380.296,0
618.9,-232.381,-380.37,0
619,-232.427,-380.444,0
619.1,-232.472,-380.518,0
619.2,-232.517,-380.593,0
619.3,-232.563,-380.667,0
619.4,-232.608,-380.741,0
619.5,-232.653,-380.815,0
619.6,-232.699,-380.889,0
619.7,-232.744,-380.963,0
619.8,-232.789,-381.038,0
619.9,-232.835,-381.112,0
620,-232.88,-381.186,0
620.1,-232.925,-381.26,0
620.2,-232.97,-381.334,0
620.3,-233.016,-381.408,0
620.4,-233.061,-381.483,0
620.5,-233.106,-381.557,0
620.6,-233.152,-381.631,0
620.7,-233.197,-381.705,0
620.8,-233.242,-381.779,0
620.9,-233.288,-381.854,0
621,-233.333,-381.928,0
621.1,-233.378,-382.002,0
621.2,-233.424,-382.076,0
621.3,-233.469,-382.15,0
621.4,-233.514,-382.224,0
621.5,-233.56,-382.299,0
621.6,-233.605,-382.373,0
621.7,-233.65,-382.447,0
621.8,-233.696,-382.521,0
621.9,-233.741,-382.595,0
622,-233.786,-382.669,0
622.1,-233.832,-382.744,0
622.2,-233.877,-382.818,0
622.3,-233.922,-382.892,0
622.4,-233.967,-382.966,0
622.5,-234.013,-383.04,0
622.6,-234.058,-383.115,0
622.7,-234.103,-383.189,0
622.8,-234.149,-383.263,0
622.9,-234.194,-383.337,0
623,-234.239,-383.411,0
623.1,-234.285,-383.485,0
623.2,-234.33,-383.56,0
623.3,-234.375,-383.634,0
623.4,-234.421,-383.708,0
623.5,-234.466,-383.782,0
623.6,-234.511,-383.856,0
623.7,-234.557,-383.93,0
623.8,-234.602,-384.005,0
623.9,-234.647,-384.079,0
624,-234.693,-384.153,0
624.1,-234.738,-384.227,0
624.2,-234.783,-384.301,0
624.3,-234.828,-384.376,0
624.4,-234.874,-384.45,0
624.5,-234.919,-384.524,0
624.6,-234.964,-384.598,0
624.7,-235.01,-384.672,0
624.8,-235.055,-384.746,0
624.9,-235.1,-384.821,0
625,-235.146,-384.895,0
625.1,-235.191,-384.969,0
625.2,-235.236,-385.043,0
625.3,-235.282,-385.117,0
625.4,-235.327,-385.191,0
625.5,-235.372,-385.266,0
625.6,-235.418,-385.34,0
625.7,-235.463,-385.414,0
625.8,-235.508,-385.488,0
625.9,-235.554,-385.562,0
626,-235.599,-385.636,0
626.1,-235.644,-385.711,0
626.2,-235.689,-385.785,0
626.3,-235.735,-385.859,0
626.4,-235.78,-385.933,0
626.5,-235.825,-386.007,0
626.6,-235.871,-386.082,0
626.7,-235.916,-386.156,0
626.8,-235.961,-386.23,0
626.9,-236.007,-386.304,0
627,-236.052,-386.378,0
627.1,-236.097,-386.452,0
627.2,-236.143,-386.527,0
627.3,-236.188,-386.601,0
627.4,-236.233,-386.675,0
627.5,-236.279,-386.749,0
627.6,-236.324,-386.823,0
627.7,-236.369,-386.897,0
627.8,-236.415,-386.972,0
627.9,-236.46,-387.046,0
628,-236.505,-387.12,0
628.1,-236.55,-387.194,0
628.2,-236.596,-387.268,0
628.3,-236.641,-387.343,0
628.4,-236.686,-387.417,0
628.5,-236.732,-387.491,0
628.6,-236.777,-387.565,0
628.7,-236.822,-387.639,0
628.8,-236.868,-387.713,0
628.9,-236.913,-387.788,0
629,-236.958,-387.862,0
629.1,-237.004,-387.936,0
629.2,-237.049,-388.01,0
629.3,-237.094,-388.084,0
629.4,-237.14,-388.158,0
629.5,-237.185,-388.233,0
629.6,-237.23,-388.307,0
629.7,-237.276,-388.381,0
629.8,-237.321,-388.455,0
629.9,-237.366,-388.529,0
630,-237.411,-388.604,0
630.1,-237.457,-388.678,0
630.2,-237.502,-388.752,0
630.3,-237.547,-388.826,0
630.4,-237.593,-388.9,0
630.5,-237.638,-388.974,0
630.6,-237.683,-389.049,0
630.7,-237.729,-389.123,0
630.8,-237.774,-389.197,0
630.9,-237.819,-389.271,0
631,-237.865,-389.345,0
631.1,-237.91,-389.419,0
631.2,-237.955,-389.494,0
631.3,-238.001,-389.568,0
631.4,-238.046,-389.642,0
631.5,-238.091,-389.716,0
631.6,-238.137,-389.79,0
631.7,-238.182,-389.864,0
631.8,-238.227,-389.939,0
631.9,-238.272,-390.013,0
632,-238.318,-390.087,0
632.1,-238.363,-390.161,0
632.2,-238.408,-390.235,0
632.3,-238.454,-390.31,0
632.4,-238.499,-390.384,0
632.5,-238.544,-390.458,0
632.6,-238.59,-390.532,0
632.7,-238.635,-390.606,0
632.8,-238.68,-390.68,0
632.9,-238.726,-390.755,0
633,-238.771,-390.829,0
633.1,-238.816,-390.903,0
633.2,-238.862,-390.977,0
633.3,-238.907,-391.051,0
633.4,-238.952,-391.125,0
633.5,-238.998,-391.2,0
633.6,-239.043,-391.274,0
633.7,-239.088,-391.348,0
633.8,-239.134,-391.422,0
633.9,-239.179,-391.496,0
634,-239.224,-391.571,0
634.1,-239.269,-391.645,0
634.2,-239.315,-391.719,0
634.3,-239.36,-391.793,0
634.4,-239.405,-391.867,0
634.5,-239.451,-391.941,0
634.6,-239.496,-392.016,0
634.7,-239.541,-392.09,0
634.8,-239.587,-392.164,0
634.9,-239.632,-392.238,0
635,-239.677,-392.312,0
635.1,-239.723,-392.386,0
635.2,-239.768,-392.461,0
635.3,-239.813,-392.535,0
635.4,-239.859,-392.609,0
635.5,-239.904,-392.683,0
635.6,-239.949,-392.757,0
635.7,-239.995,-392.832,0
635.8,-240.04,-392.906,0
635.9,-240.085,-392.98,0
636,-240.13,-393.054,0
636.1,-240.176,-393.128,0
636.2,-240.221,-393.202,0
636.3,-240.266,-393.277,0
636.4,-240.312,-393.351,0
636.5,-240.357,-393.425,0
636.6,-240.402,-393.499,0
636.7,-240.448,-393.573,0
636.8,-240.493,-393.647,0
636.9,-240.538,-393.722,0
637,-240.584,-393.796,0
637.1,-240.629,-393.87,0
637.2,-240.674,-393.944,0
637.3,-240.72,-394.018,0
637.4,-240.765,-394.093,0
637.5,-240.81,-394.167,0
637.6,-240.856,-394.241,0
637.7,-240.901,-394.315,0
637.8,-240.946,-394.389,0
637.9,-240.991,-394.463,0
638,-241.037,-394.538,0
638.1,-241.082,-394.612,0
638.2,-241.127,-394.686,0
638.3,-241.173,-394.76,0
638.4,-241.218,-394.834,0
638.5,-241.263,-394.908,0
638.6,-241.309,-394.983,0
638.7,-241.354,-395.057,0
638.8,-241.399,-395.131,0
638.9,-241.445,-395.205,0
639,-241.49,-395.279,0
639.1,-241.535,-395.353,0
639.2,-241.581,-395.428,0
639.3,-241.626,-395.502,0
639.4,-241.671,-395.576,0
639.5,-241.717,-395.65,0
639.6,-241.762,-395.724,0
639.7,-241.807,-395.799,0
639.8,-241.852,-395.873,0
639.9,-241.898,-395.947,0
640,-241.943,-396.021,0
640.1,-241.988,-396.095,0
640.2,-242.034,-396.169,0
640.3,-242.079,-396.244,0
640.4,-242.124,-396.318,0
640.5,-242.17,-396.392,0
640.6,-242.215,-396.466,0
640.7,-242.26,-396.54,0
640.8,-242.306,-396.614,0
640.9,-242.351,-396.689,0
641,-242.396,-396.763,0
641.1,-242.442,-396.837,0
641.2,-242.487,-396.911,0
641.3,-242.532,-396.985,0
641.4,-242.578,-397.06,0
641.5,-242.623,-397.134,0
641.6,-242.668,-397.208,0
641.7,-242.713,-397.282,0
641.8,-242.759,-397.356,0
641.9,-242.804,-397.43,0
642,-242.849,-397.505,0
642.1,-242.895,-397.579,0
642.2,-242.94,-397.653,0
642.3,-242.985,-397.727,0
642.4,-243.031,-397.801,0
642.5,-243.076,-397.875,0
642.6,-243.121,-397.95,0
642.7,-243.167,-398.024,0
642.8,-243.212,-398.098,0
642.9,-243.257,-398.172,0
643,-243.303,-398.246,0
643.1,-243.348,-398.321,0
643.2,-243.393,-398.395,0
643.3,-243.439,-398.469,0
643.4,-243.484,-398.543,0
643.5,-243.529,-398.617,0
643.6,-243.574,-398.691,0
643.7,-243.62,-398.766,0
643.8,-243.665,-398.84,0
643.9,-243.71,-398.914,0
644,-243.756,-398.988,0
644.1,-243.801,-399.062,0
644.2,-243.846,-399.136,0
644.3,-243.892,-399.211,0
644.4,-243.937,-399.285,0
644.5,-243.982,-399.359,0
644.6,-244.028,-399.433,0
644.7,-244.073,-399.507,0
644.8,-244.118,-399.582,0
644.9,-244.164,-399.656,0
645,-244.209,-399.73,0
645.1,-244.254,-399.804,0
645.2,-244.3,-399.878,0
645.3,-244.345,-399.952,0
645.4,-244.39,-400.027,0
645.5,-244.436,-400.101,0
645.6,-244.481,-400.175,0
645.7,-244.526,-400.249,0
645.8,-244.571,-400.323,0
645.9,-244.617,-400.397,0
646,-244.662,-400.472,0
646.1,-244.707,-400.546,0
646.2,-244.753,-400.62,0
646.3,-244.798,-400.694,0
646.4,-244.843,-400.768,0
646.5,-244.889,-400.842,0
646.6,-244.934,-400.917,0
646.7,-244.979,-400.991,0
646.8,-245.025,-401.065,0
646.9,-245.07,-401.139,0
647,-245.115,-401.213,0
647.1,-245.161,-401.288,0
647.2,-245.206,-401.362,0
647.3,-245.251,-401.436,0
647.4,-245.297,-401.51,0
647.5,-245.342,-401.584,0
647.6,-245.387,-401.658,0
647.7,-245.432,-401.733,0
647.8,-245.478,-401.807,0
647.9,-245.523,-401.881,0
648,-245.568,-401.955,0
648.1,-245.614,-402.029,0
648.2,-245.659,-402.103,0
648.3,-245.704,-402.178,0
648.4,-245.75,-402.252,0
648.5,-245.795,-402.326,0
648.6,-245.84,-402.4,0
648.7,-245.886,-402.474,0
648.8,-245.931,-402.549,0
648.9,-245.976,-402.623,0
649,-246.022,-402.697,0
649.1,-246.067,-402.771,0
649.2,-246.112,-402.845,0
649.3,-246.158,-402.919,0
649.4,-246.203,-402.994,0
649.5,-246.248,-403.068,0
649.6,-246.293,-403.142,0
649.7,-246.339,-403.216,0
649.8,-246.384,-403.29,0
649.9,-246.429,-403.364,0
650,-246.475,-403.439,0
650.1,-246.52,-403.513,0
650.2,-246.565,-403.587,0
650.3,-246.611,-403.661,0
650.4,-246.656,-403.735,0
650.5,-246.701,-403.81,0
650.6,-246.747,-403.884,0
650.7,-246.792,-403.958,0
650.8,-246.837,-404.032,0
650.9,-246.883,-404.106,0
651,-246.928,-404.18,0
651.1,-246.973,-404.255,0
651.2,-247.019,-404.329,0
651.3,-247.064,-404.403,0
651.4,-247.109,-404.477,0
651.5,-247.154,-404.551,0
651.6,-247.2,-404.625,0
651.7,-247.245,-404.7,0
651.8,-247.29,-404.774,0
651.9,-247.336,-404.848,0
652,-247.381,-404.922,0
652.1,-247.426,-404.996,0
652.2,-247.472,-405.071,0
652.3,-247.517,-405.145,0
652.4,-247.562,-405.219,0
652.5,-247.608,-405.293,0
652.6,-247.653,-405.367,0
652.7,-247.698,-405.441,0
652.8,-247.744,-405.516,0
652.9,-247.789,-405.59,0
653,-247.834,-405.664,0
653.1,-247.88,-405.738,0
653.2,-247.925,-405.812,0
653.3,-247.97,-405.886,0
653.4,-248.015,-405.961,0
653.5,-248.061,-406.035,0
653.6,-248.106,-406.109,0
653.7,-248.151,-406.183,0
653.8,-248.197,-406.257,0
653.9,-248.242,-406.331,0
654,-248.287,-406.406,0
654.1,-248.333,-406.48,0
654.2,-248.378,-406.554,0
654.3,-248.423,-406.628,0
654.4,-248.469,-406.702,0
654.5,-248.514,-406.777,0
654.6,-248.559,-406.851,0
654.7,-248.605,-406.925,0
654.8,-248.65,-406.999,0
654.9,-248.695,-407.073,0
655,-248.741,-407.147,0
655.1,-248.786,-407.222,0
655.2,-248.831,-407.296,0
655.3,-248.876,-407.37,0
655.4,-248.922,-407.444,0
655.5,-248.967,-407.518,0
